17:32:39.729420,A,4657
17:32:39.794787,A,4657
17:32:39.822473,A,4644
17:32:39.906823,A,4666
17:32:39.940975,A,4446
17:32:44.467115,C,3374
17:32:44.519606,C,3286
17:32:44.984233,A,4634
17:32:45.019253,A,4602
17:32:45.057150,A,4473
17:32:49.207764,B,778
17:32:49.559585,C,3249
17:32:49.593395,C,3371
17:32:49.651651,C,3300
17:32:50.814453,A,4358
17:32:51.245837,A,4715
17:32:55.267924,C,3342
17:32:56.284761,A,4717
17:32:56.322750,A,4592
17:32:59.244440,B,647
17:33:00.946864,C,3348
17:33:01.409772,A,4642
17:33:01.488164,C,3375
17:33:01.515833,C,3366
17:33:01.554229,C,3371
17:33:04.279592,B,641
17:33:06.583492,C,3342
17:33:09.654314,B,656
17:33:09.687139,B,598
17:33:09.765274,B,631
17:33:11.451107,A,4445
17:33:11.480047,A,4812
17:33:11.513465,A,4603
17:33:11.576113,A,4821
17:33:11.608247,A,4822
17:33:11.628350,C,3356
17:33:11.646438,A,4811
17:33:11.674900,A,4516
17:33:11.685500,C,3319
17:33:14.808589,B,583
17:33:14.842861,B,737
17:33:14.882185,B,786
17:33:14.911815,B,805
17:33:14.936539,B,683
17:33:14.964834,B,664
17:33:16.723014,A,4792
17:33:16.738528,C,3296
17:33:16.799862,C,3315
17:33:16.859969,C,3348
17:33:20.018790,B,644
17:33:22.252668,A,4568
17:33:25.830805,B,519
17:33:26.308898,B,759
17:33:27.480355,C,3324
17:33:27.521853,C,3343
17:33:27.550755,C,3324
17:33:31.388445,B,871
17:33:32.296891,A,4386
17:33:33.003460,C,3318
17:33:33.031292,C,3625
17:33:33.060186,C,3614
17:33:33.087430,C,3498
17:33:33.119963,C,3567
17:33:33.146872,C,3752
17:33:33.182009,C,3872
17:33:37.001110,B,1841
17:33:37.332247,A,3714
17:33:38.208493,C,4010
17:33:52.253975,A,2077
17:33:53.298484,C,4815
17:33:53.318079,B,3612
17:33:53.326419,C,4747
17:33:53.354154,C,4745
17:33:53.386140,C,4822
17:33:53.414235,C,4816
17:33:53.447893,C,4791
17:33:53.481320,C,4705
17:33:58.514952,C,4708
17:33:58.544169,C,4827
17:33:59.014222,A,2665
17:34:00.240222,B,3907
17:34:00.920224,B,4284
17:34:00.964003,A,2001
17:34:00.985493,B,4387
17:34:01.043718,B,4237
17:34:01.114403,B,4363
17:34:01.170568,B,4412
17:34:01.261003,B,4403
17:34:01.287701,B,4301
17:34:01.319442,B,4350
17:34:04.236367,C,4836
17:34:04.679411,C,4733
17:34:04.722045,C,4781
17:34:04.769156,C,4790
17:34:06.027002,A,2075
17:34:06.060609,A,2924
17:34:06.094084,A,2124
17:34:06.128438,A,2091
