15:33:05.330878,dsaf,33
16:22:57.885972,a,44
16:24:47.324289,C,33
16:24:48.243982,C,33
16:24:49.584809,C,33
16:24:49.923899,C,33
16:24:51.007745,C,33
16:24:51.750624,C,33
16:24:54.915149,C,33
16:24:55.679244,C,33
16:24:58.063447,C,33
16:24:58.394821,C,33
16:24:59.311302,C,33
16:25:01.143779,C,33
16:25:01.470574,C,33
16:25:02.112573,C,33
16:25:03.559407,C,33
16:25:04.216593,C,33
16:25:04.946309,C,33
16:25:05.473490,C,33
16:25:06.106305,C,33
16:25:07.141934,C,33
16:25:07.876087,C,33
16:25:09.309968,C,33
16:25:10.244854,C,33
16:25:14.513156,C,33
16:25:15.890178,C,33
16:25:19.055760,C,33
16:25:20.202477,C,33
16:25:23.571139,C,33
16:25:24.605572,C,33
16:25:27.576246,C,33
16:25:31.105911,C,33
16:25:32.173522,C,33
16:25:32.507516,C,33
16:25:35.565155,C,33
16:25:35.899734,C,33
16:25:36.475075,C,33
16:25:37.089416,C,33
16:25:40.352918,C,33
16:25:44.143567,C,33
16:25:48.453104,C,33
16:25:48.927996,C,33
16:25:52.447363,C,33
16:25:53.371972,C,33
16:25:54.008744,C,33
16:25:54.942987,C,33
16:25:57.087434,C,33
16:25:57.414837,C,33
16:26:01.079619,C,33
16:26:02.117755,C,33
16:26:05.578194,C,33
16:26:06.714097,C,33
16:26:09.462023,C,33
16:26:10.598698,C,33
16:26:13.449439,C,33
16:26:13.877422,C,33
16:26:17.137771,C,33
16:26:17.763290,C,33
16:26:18.392597,C,33
16:26:18.725024,C,33
16:26:22.692076,C,33
16:26:24.128372,C,33
16:26:26.880532,C,33
16:26:27.510167,C,33
16:26:29.755591,C,33
16:26:31.097068,C,33
16:26:31.436933,C,33
16:26:35.609769,C,33
16:26:39.451216,C,33
16:26:43.322058,C,33
16:26:52.437841,C,33
16:26:57.424430,C,33
16:26:59.479983,C,33
16:27:03.042206,C,33
16:27:05.791915,C,33
16:27:07.040904,C,33
16:27:07.366894,C,33
16:27:07.793120,C,33
16:27:11.052424,C,33
16:27:14.107967,C,33
16:27:15.088153,C,33
16:27:18.247816,C,33
16:27:22.142203,C,33
16:27:25.906715,C,33
16:27:26.650540,C,33
16:27:27.378506,C,33
16:27:27.706742,C,33
16:27:31.377178,C,33
16:27:31.736705,C,33
16:27:33.881089,C,33
16:27:34.817355,C,33
16:27:35.444024,C,33
16:27:35.976586,C,33
16:27:36.915516,C,33
16:27:37.645612,C,33
16:27:38.183157,C,33
16:27:39.722320,C,33
16:27:40.452930,C,33
16:27:42.136775,C,33
16:27:43.181853,C,33
16:27:43.819021,C,33
16:27:44.758309,C,33
16:27:45.791821,C,33
16:27:46.728605,C,33
16:27:47.096499,C,33
16:27:50.356186,C,33
16:27:51.592060,C,33
16:27:52.529403,C,33
16:27:52.864670,C,33
16:27:53.191832,C,33
16:27:54.836551,C,33
16:27:55.167299,C,33
16:27:56.664881,C,33
16:27:59.016553,C,33
16:27:59.341420,C,33
16:28:00.073084,C,33
16:28:02.930371,C,33
16:28:03.367818,C,33
16:28:06.622766,C,33
16:28:07.151003,C,33
16:28:07.678219,C,33
16:28:10.025800,C,33
16:28:11.918976,C,33
16:28:15.888600,C,33
16:28:16.420410,C,33
16:28:16.758453,C,33
16:28:20.113989,C,33
16:28:21.252556,C,33
16:28:22.890381,C,33
16:28:24.227751,C,33
16:28:24.756998,C,33
16:28:28.012106,C,33
16:28:28.541320,C,33
16:28:28.867042,C,33
16:28:29.899713,C,33
16:28:30.734751,C,33
16:28:33.079199,C,33
16:28:33.414429,C,33
16:28:33.742540,C,33
16:28:36.598566,C,33
16:28:37.574145,C,33
16:28:41.402763,C,33
16:28:42.025937,C,33
16:28:42.666080,C,33
16:28:46.020897,C,33
16:28:46.636110,C,33
16:28:49.705467,C,33
16:28:50.935455,C,33
16:28:52.070061,C,33
16:28:53.138277,C,33
16:28:54.319414,C,33
16:28:55.966156,C,33
16:29:03.380907,C,33
16:29:05.565069,C,33
16:29:06.453369,C,33
16:29:10.557485,C,33
16:29:11.204451,C,33
16:29:14.865758,C,33
16:29:19.662727,C,33
16:29:27.010251,C,33
16:29:28.852607,C,33
16:29:35.340914,C,33
16:29:38.495317,C,33
16:29:38.926719,C,33
16:29:41.583352,C,33
16:29:42.322317,C,33
16:29:43.467614,C,33
16:29:47.037887,C,33
16:29:47.471725,C,33
16:29:48.003787,C,33
16:29:50.358023,C,33
16:29:51.145600,C,33
