231,0,0,0
232,0,0,5002
233,0,0,0
234,0,0,0
235,0,0,0
236,0,0,0
237,0,0,0
238,0,0,0
239,1915,0,5025
240,0,0,0
241,0,0,0
242,0,0,0
243,0,0,0
244,1912,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,1963,0,5014
251,0,0,0
252,0,3915,0
253,0,0,0
254,0,0,0
255,0,0,0
256,0,5741,0
257,0,0,0
258,0,0,0
259,0,0,0
260,0,0,5030
261,0,0,0
262,0,0,0
263,0,0,0
264,0,0,0
265,0,0,0
266,1937,0,5032
267,0,0,0
268,0,0,0
269,0,0,0
270,0,0,0
271,1939,4084,5041
272,0,0,0
273,0,0,0
274,0,0,0
275,0,0,0
276,0,0,0
277,0,4041,5018
278,0,4054,0
279,0,0,0
280,0,0,0
281,0,0,0
282,1946,0,0
283,0,0,0
284,0,3921,5013
285,0,0,0
286,0,0,0
287,0,0,0
288,0,0,0
289,0,0,4978
290,0,4090,0
291,0,0,0
292,0,0,0
293,1969,0,0
294,0,0,0
295,0,0,5018
296,0,0,0
297,0,0,0
298,0,0,0
299,1936,0,0
300,0,4030,5016
301,0,0,0
302,0,0,0
303,0,0,0
304,1854,0,0
305,0,0,0
306,0,0,4496
307,0,0,0
308,0,0,0
309,0,0,0
310,0,0,0
311,0,3860,4955
312,0,0,4987
313,0,0,0
314,0,0,0
315,1856,0,0
316,0,0,0
317,0,4807,4944
318,0,0,0
319,0,0,0
320,0,0,0
321,1854,0,0
322,0,3639,0
323,0,4123,0
324,0,0,0
325,0,0,0
326,0,0,0
327,1866,0,0
328,0,3792,0
329,0,0,0
330,0,0,0
331,0,0,0
332,0,0,4920
333,0,0,0
334,0,3602,0
335,0,3663,0
336,0,0,0
337,0,0,4939
338,0,0,0
339,0,0,0
340,0,3755,0
341,0,0,0
342,1821,0,4933
343,0,0,0
344,0,0,0
345,0,0,0
346,0,0,0
347,1791,0,0
348,0,0,4930
349,0,0,0
350,0,0,0
351,0,0,0
352,0,0,0
353,1788,0,0
354,0,0,0
355,0,3647,0
356,0,0,0
357,0,0,0
358,1787,0,0
359,0,0,0
360,0,0,0
361,0,0,0
362,0,0,0
363,0,0,0
364,0,0,0
365,0,0,4938
366,0,3957,0
367,0,0,0
368,1797,0,0
369,0,0,0
370,0,0,4930
371,0,0,0
372,0,0,0
373,1786,3627,0
374,0,0,0
375,0,0,4928
376,0,0,0
377,0,0,0
378,0,3736,0
379,0,0,0
380,0,0,0
381,0,0,0
382,0,0,0
383,0,0,0
384,0,0,0
385,0,0,4938
386,0,0,0
387,0,0,0
388,0,0,0
389,0,4099,0
390,0,0,0
391,0,0,4922
392,0,0,0
393,0,0,0
394,0,0,0
395,0,0,0
396,0,0,0
397,0,0,0
398,0,0,0
399,0,0,0
400,0,0,0
401,0,0,0
402,0,0,0
403,0,0,0
404,1892,0,0
405,0,0,0
406,0,0,0
407,0,0,4904
408,0,0,0
409,0,0,0
410,0,3911,0
411,0,0,0
412,0,0,0
413,0,0,0
414,1840,0,0
415,0,0,0
416,0,3613,0
417,0,0,0
418,0,0,4981
419,0,0,0
420,1866,0,0
421,0,0,0
422,0,0,0
423,0,0,0
424,0,0,4922
425,0,0,0
426,0,3778,0
427,0,0,0
428,0,0,0
429,0,0,0
430,1841,0,0
431,0,3604,0
432,0,0,0
433,0,0,0
434,0,0,4959
435,0,0,0
436,0,0,0
437,0,3678,0
438,0,0,0
439,0,0,4964
440,0,0,0
441,0,0,0
442,1851,3720,0
443,0,0,0
444,0,0,0
445,0,0,0
446,0,0,0
447,1801,3892,0
448,0,0,0
449,0,0,0
450,0,0,0
451,0,0,0
452,1867,0,0
453,0,0,0
454,0,0,0
455,0,0,4900
456,0,0,0
457,0,3823,0
458,0,0,0
459,0,0,0
460,0,0,4922
461,0,0,0
462,0,0,0
463,0,0,0
464,0,0,0
465,0,0,4904
466,0,0,4905
467,1872,0,0
468,0,0,0
469,0,0,0
470,0,0,0
471,0,0,4918
472,0,0,0
473,1863,0,0
474,0,0,0
475,0,0,0
476,0,0,0
477,0,0,0
478,0,3696,0
479,0,0,0
480,0,0,0
481,0,0,0
482,0,0,4917
483,1862,3691,0
484,0,0,0
485,0,0,0
486,0,0,0
487,0,0,0
488,0,0,0
489,1878,0,0
490,0,0,0
491,0,0,0
492,0,0,4913
493,0,0,0
494,1872,0,0
495,0,0,0
496,0,0,0
497,0,0,0
498,0,0,0
499,0,3600,0
500,1867,0,0
501,0,0,0
502,0,0,0
503,0,0,0
504,0,3678,0
505,0,3689,0
506,0,0,0
507,0,0,0
508,0,0,0
509,0,0,0
510,0,0,0
511,0,0,0
512,0,0,4915
513,0,0,0
514,0,0,0
515,1917,4505,0
516,0,0,0
517,0,0,4914
518,0,0,0
519,0,0,0
520,0,4542,0
521,1902,0,0
522,0,0,0
523,0,0,4916
524,0,0,0
525,0,0,0
526,0,0,0
527,0,0,0
528,0,0,4928
529,0,0,0
530,0,0,0
531,0,0,0
532,0,0,0
533,0,0,0
534,0,0,0
535,0,0,0
536,0,0,0
537,0,0,0
538,0,0,0
539,0,0,0
540,0,0,0
541,0,3694,0
542,0,0,0
543,0,0,0
544,0,0,0
545,0,0,0
546,0,3668,0
547,0,0,0
548,0,0,0
549,0,0,4912
550,0,0,0
551,0,0,0
552,0,3630,0
553,0,0,0
554,0,0,0
555,0,0,0
556,1880,0,0
557,0,4623,0
558,0,0,0
559,0,0,0
560,0,0,0
561,0,0,0
562,0,0,0
563,0,3619,0
564,0,0,0
565,0,0,0
566,0,0,0
567,0,0,0
568,0,0,0
569,0,4221,4930
570,0,0,0
571,0,0,0
572,1921,0,0
573,0,0,0
574,0,0,0
575,0,0,0
576,0,0,0
577,1949,0,0
578,0,0,0
579,0,3815,4891
580,0,0,0
581,0,0,0
582,1906,0,0
583,0,0,0
584,0,3729,4924
585,0,0,0
586,0,0,0
587,0,0,0
588,0,0,0
589,0,0,0
590,0,3656,0
591,0,0,0
592,0,0,0
593,0,0,0
594,0,0,0
595,0,0,4916
596,0,0,0
597,0,0,0
598,0,0,0
599,0,0,0
600,0,3730,0
601,0,0,0
602,0,0,0
603,0,0,0
604,0,0,0
605,0,0,0
606,0,3718,0
607,0,0,0
608,0,0,0
609,0,0,0
610,0,0,0
611,0,0,0
612,0,0,0
613,0,0,0
614,0,0,0
615,0,0,0
616,0,0,0
617,0,0,0
618,1931,0,0
619,0,0,0
620,0,0,0
621,0,0,0
622,0,3684,0
623,1932,0,0
624,1918,0,0
625,0,0,0
626,0,0,0
627,0,0,0
628,0,3719,0
629,0,0,0
630,0,0,0
631,0,0,0
632,0,0,0
633,0,3658,0
634,0,0,0
635,0,0,0
636,0,0,0
637,0,0,0
638,0,3689,0
639,1912,0,0
640,0,0,0
641,0,0,0
642,0,0,0
643,0,0,0
644,1918,3686,0
645,0,0,0
646,0,0,4914
647,0,0,4928
648,0,0,0
649,0,3712,0
650,0,0,0
651,0,0,0
652,0,0,4908
653,0,0,0
654,1902,0,0
655,0,0,0
656,0,0,0
657,0,0,0
658,0,0,4904
659,0,0,0
660,0,0,0
661,0,0,0
662,0,0,0
663,0,0,4900
664,0,0,0
665,0,0,0
666,0,0,0
667,0,0,0
668,0,0,0
669,0,0,4914
670,0,0,0
671,0,0,0
672,0,0,0
673,0,0,0
674,1909,0,4924
675,0,138936,4851
676,0,0,0
677,0,0,0
678,0,0,0
679,0,0,0
680,1916,3683,0
681,0,0,0
682,0,0,0
683,0,0,0
684,0,0,0
685,1875,3704,0
686,0,0,0
687,0,0,0
688,0,0,0
689,0,0,0
690,0,0,4915
691,0,3695,0
692,0,0,0
693,0,0,0
694,0,0,0
695,0,0,4894
696,1876,0,4907
697,0,0,0
698,0,0,0
699,0,0,0
700,0,0,0
701,1904,0,0
702,0,0,0
703,0,0,0
704,0,0,0
705,0,0,0
706,0,3666,4987
707,0,0,0
708,0,0,0
709,0,0,0
710,0,0,0
711,0,0,0
712,1908,3679,4895
713,0,0,0
714,0,0,0
715,0,0,0
716,0,0,0
717,0,0,0
718,0,0,0
719,0,0,0
720,0,0,0
721,0,0,0
722,0,0,4916
723,0,0,0
724,0,0,0
725,0,0,0
726,0,0,0
727,1921,0,0
728,0,0,0
729,0,0,0
730,0,0,0
731,0,0,0
732,0,3931,0
733,0,0,0
734,0,0,0
735,0,0,0
736,0,0,0
737,0,0,0
738,0,0,4914
739,0,0,0
740,0,0,0
741,0,0,0
742,0,0,0
743,0,0,0
744,0,0,0
745,0,0,0
746,0,0,0
747,0,0,0
748,0,3675,4922
749,0,0,0
750,0,0,0
751,0,0,0
752,0,0,0
753,1911,3748,4912
754,0,0,0
755,0,0,0
756,0,0,0
757,0,0,0
758,0,3712,4933
759,0,0,0
760,0,0,0
761,0,0,0
762,0,0,0
763,0,0,0
764,1908,3627,4927
765,0,0,0
766,0,0,0
767,0,0,0
768,0,0,0
769,0,3683,0
770,0,0,0
771,0,0,0
772,0,0,0
773,0,0,0
774,0,0,4907
775,0,0,0
776,0,0,0
777,0,0,0
778,0,0,0
779,1924,0,0
780,0,3788,0
781,0,0,0
782,0,0,0
783,0,0,0
784,0,0,0
785,0,0,4886
786,0,0,4934
787,0,0,0
788,0,0,0
789,1955,0,0
790,0,0,0
791,0,0,4908
792,0,0,0
793,0,0,0
794,0,0,0
795,0,0,0
796,0,0,4918
797,0,0,0
798,0,0,0
799,0,0,0
800,0,0,0
801,0,0,4932
802,0,0,0
803,0,0,0
804,0,0,0
805,1900,0,0
806,0,0,0
807,0,0,4915
808,0,0,0
809,0,0,0
810,0,0,0
811,0,0,0
812,0,0,4924
813,0,0,0
814,0,0,0
815,0,0,0
816,0,0,0
817,0,0,4919
818,0,0,0
819,0,0,0
820,0,0,0
821,0,0,0
822,0,4070,4914
823,0,0,0
824,0,0,0
825,0,0,0
826,0,0,0
827,0,0,0
828,0,0,0
829,0,0,0
830,1894,0,0
831,0,0,0
832,0,4261,0
833,0,0,0
834,0,0,0
835,0,0,0
836,0,0,0
837,0,0,0
838,0,0,4922
839,0,0,0
840,1897,0,0
841,0,0,0
842,0,0,0
843,0,0,0
844,0,0,4906
845,0,0,0
846,1914,0,0
847,0,0,0
848,0,0,0
849,0,3824,0
850,0,0,0
851,0,0,0
852,0,0,0
853,0,0,0
854,0,0,0
855,0,0,0
856,0,0,0
857,0,0,0
858,0,0,0
859,0,0,0
860,0,0,4926
861,1915,0,0
862,1906,0,0
863,0,0,0
864,0,0,0
865,0,3720,0
866,0,0,0
867,1911,0,0
868,0,0,0
869,0,0,0
870,0,0,4925
871,0,0,0
872,0,0,0
873,0,0,0
874,0,0,0
875,0,0,0
876,0,0,4916
877,0,0,0
878,1900,0,0
879,0,0,0
880,0,0,0
881,0,0,0
882,0,0,0
883,1899,0,0
884,1898,0,0
885,0,0,0
886,0,3638,0
887,0,0,0
888,0,0,0
889,1909,0,0
890,0,0,0
891,0,0,4911
892,0,0,0
893,0,0,0
894,0,0,0
895,0,0,0
896,0,0,4938
897,0,3771,4916
898,0,0,0
899,1950,0,0
900,0,0,0
901,0,0,0
902,0,3796,4947
903,0,0,0
904,1925,0,0
905,0,0,0
906,0,0,0
907,0,0,0
908,0,0,0
909,0,0,0
910,1991,0,0
911,0,0,0
912,0,0,0
913,0,0,0
914,0,0,0
915,0,0,0
916,0,0,0
917,0,0,4910
918,0,0,0
919,0,0,0
920,1996,0,0
921,0,0,0
922,0,3799,4923
923,0,0,0
924,0,0,0
925,0,0,0
926,0,0,0
927,0,0,0
928,0,0,0
929,0,0,0
930,0,0,0
931,1984,0,0
932,0,0,0
933,0,0,4900
934,0,0,0
935,0,0,0
936,1990,0,0
937,0,0,0
938,0,3771,4913
939,0,0,0
940,0,0,0
941,2020,0,0
942,0,0,0
943,0,0,0
944,0,0,4900
945,0,0,0
946,0,0,0
947,1956,0,0
948,0,0,0
949,0,0,4906
950,0,0,0
951,0,0,0
952,0,0,0
953,0,3775,0
954,0,0,0
955,0,0,0
956,0,0,0
957,1954,0,0
958,0,0,0
959,0,0,0
960,0,0,0
961,0,0,0
962,0,0,0
963,0,0,0
964,0,3894,0
965,0,0,0
966,0,0,0
967,0,0,0
968,0,0,0
969,1923,3852,0
970,0,0,0
971,0,0,0
972,0,0,0
973,0,0,0
974,1935,0,0
975,0,0,0
976,0,0,0
977,0,0,0
978,0,0,0
979,1913,3840,0
980,0,0,0
981,0,0,0
982,0,0,0
983,0,0,0
984,1943,0,0
985,0,0,0
986,0,0,4948
987,0,0,0
988,0,0,0
989,0,0,0
990,0,3643,0
991,0,0,4916
992,0,0,0
993,0,0,0
994,0,0,0
995,0,0,0
996,1925,0,4937
997,0,0,0
998,0,0,0
999,0,0,0
1000,0,0,0
1001,0,3675,0
1002,0,0,4894
1003,0,0,0
1004,0,0,0
1005,0,0,0
1006,0,0,0
1007,1902,0,0
1008,0,3772,0
1009,0,0,0
1010,0,0,0
1011,0,0,0
1012,1916,0,0
1013,0,0,0
1014,0,0,0
1015,0,0,0
1016,0,0,0
1017,0,0,0
1018,0,3715,4895
1019,0,0,0
1020,0,0,0
1021,0,0,0
1022,0,0,0
1023,1910,3899,0
1024,0,0,0
1025,0,0,0
1026,0,0,0
1027,0,0,0
1028,0,0,0
1029,0,0,0
1030,0,0,0
1031,0,0,0
1032,0,0,0
1033,1918,0,0
1034,1918,3940,0
1035,0,0,0
1036,0,0,0
1037,0,0,0
1038,0,0,0
1039,1917,0,0
1040,0,0,0
1041,0,0,0
1042,0,0,0
1043,0,0,0
1044,0,0,4930
1045,1935,0,0
1046,0,0,0
1047,0,0,0
1048,0,0,0
1049,0,3708,0
1050,1897,3820,0
1051,0,0,0
1052,0,0,0
1053,0,0,0
1054,0,0,0
1055,1916,4343,0
1056,0,3962,0
1057,0,0,0
1058,0,0,0
1059,0,0,0
1060,0,0,0
1061,0,0,0
1062,0,3742,0
1063,0,0,0
1064,0,0,0
1065,0,0,0
1066,0,0,4964
1067,0,0,0
1068,0,0,0
1069,0,0,0
1070,0,0,0
1071,0,0,0
1072,0,3862,0
1073,0,4465,0
1074,0,0,0
1075,0,0,0
1076,0,0,0
1077,0,0,0
1078,0,0,0
1079,0,0,0
1080,0,0,0
1081,0,0,4939
1082,0,0,0
1083,0,3791,0
1084,0,0,0
1085,0,0,0
1086,0,0,0
1087,1935,0,0
1088,0,3737,4912
1089,0,0,0
1090,0,0,0
1091,0,0,0
1092,0,0,0
1093,1916,0,0
1094,0,0,0
1095,0,0,0
1096,0,0,0
1097,0,0,0
1098,0,0,4894
1099,0,0,0
1100,0,0,0
1101,0,0,0
1102,0,0,0
1103,0,3746,4894
1104,0,0,0
1105,0,0,0
1106,0,0,0
1107,0,0,0
1108,0,0,4903
1109,0,0,0
1110,0,0,0
1111,0,0,0
1112,0,0,0
1113,1925,3785,0
1114,0,3790,0
1115,0,0,0
1116,0,0,0
1117,0,0,0
1118,1906,0,0
1119,0,0,4915
1120,0,0,0
1121,0,3803,0
1122,0,0,0
1123,0,0,0
1124,0,0,4956
1125,0,0,0
1126,0,3780,0
1127,0,0,0
1128,0,0,0
1129,0,0,0
1130,0,0,4923
1131,0,0,0
1132,0,0,0
1133,0,3767,0
1134,1907,0,0
1135,0,0,4927
1136,0,0,0
1137,0,0,0
1138,0,3867,0
1139,0,0,0
1140,1902,0,4950
1141,1898,0,0
1142,0,0,0
1143,0,0,0
1144,0,0,0
1145,0,0,0
1146,0,0,0
1147,0,0,0
1148,1917,3874,4922
1149,0,0,0
1150,0,0,0
1151,0,0,0
1152,0,0,0
1153,0,0,0
1154,0,0,0
1155,0,0,0
1156,0,0,0
1157,0,0,0
1158,1905,0,0
1159,1898,0,0
1160,0,0,0
1161,0,0,0
1162,0,0,0
1163,0,0,0
1164,1896,3756,4910
1165,0,0,0
1166,0,0,0
1167,0,0,0
1168,0,0,0
1169,0,0,0
1170,1915,0,0
1171,0,0,0
1172,0,0,0
1173,0,0,0
1174,0,0,0
1175,0,0,4921
1176,0,0,0
1177,0,0,0
1178,0,0,0
1179,0,0,0
1180,1908,0,0
1181,0,0,0
1182,0,0,0
1183,0,0,0
1184,0,0,0
1185,0,3805,4916
1186,0,0,0
1187,0,0,0
1188,0,0,0
1189,0,0,0
1190,1898,3857,4935
1191,0,0,0
1192,0,0,0
1193,0,0,0
1194,0,0,0
1195,0,0,0
1196,0,0,0
1197,0,0,0
1198,0,0,4925
1199,0,0,0
1200,0,0,0
1201,0,0,0
1202,0,0,0
1203,0,0,0
1204,0,0,0
1205,0,0,0
1206,0,0,0
1207,0,0,0
1208,0,3807,0
1209,0,0,0
1210,0,0,0
1211,0,0,0
1212,0,0,0
1213,0,0,0
1214,0,0,0
1215,0,0,0
1216,0,0,0
1217,0,0,0
1218,0,0,0
1219,0,0,0
1220,0,0,0
1221,0,0,0
1222,0,0,0
1223,0,0,0
1224,0,0,0
1225,0,0,0
1226,0,0,0
1227,0,0,0
1228,0,0,0
1229,0,3692,0
1230,0,0,0
1231,0,0,0
1232,0,0,0
1233,0,0,0
1234,0,0,0
1235,0,0,0
1236,0,0,0
1237,0,0,0
1238,0,0,0
1239,0,0,0
1240,1909,3775,4947
1241,0,0,0
1242,0,0,0
1243,0,0,0
1244,0,0,0
1245,0,3726,4910
1246,0,0,0
1247,0,0,0
1248,0,0,0
1249,0,0,0
1250,1898,0,0
1251,0,3740,0
1252,0,0,4940
1253,0,0,0
1254,0,0,0
1255,0,0,0
1256,1881,0,0
1257,0,0,4932
1258,0,0,0
1259,0,0,0
1260,0,0,0
1261,1928,3908,0
1262,0,0,0
1263,0,0,0
1264,0,0,0
1265,0,0,0
1266,0,0,0
1267,0,0,0
1268,0,0,0
1269,0,0,0
1270,0,0,0
1271,0,0,0
1272,0,0,0
1273,0,0,0
1274,0,0,0
1275,0,0,0
1276,1930,0,0
1277,0,0,0
1278,0,0,0
1279,0,0,0
1280,0,0,0
1281,0,0,0
1282,0,0,0
1283,0,0,0
1284,0,0,0
1285,0,0,0
1286,0,0,0
1287,0,0,0
1288,0,0,0
1289,0,0,0
1290,0,0,0
1291,0,0,0
1292,1969,3646,0
1293,0,0,0
1294,0,0,0
1295,0,0,0
1296,0,0,0
1297,2209,3613,0
1298,0,0,0
1299,0,0,4903
1300,0,0,0
1301,0,0,0
1302,0,0,0
1303,0,3581,0
1304,0,0,0
1305,0,0,0
1306,0,0,0
1307,0,0,0
1308,0,3627,0
1309,0,0,0
1310,0,0,4972
1311,0,0,0
1312,0,0,0
1313,0,0,0
1314,0,3654,0
1315,0,0,0
1316,0,0,0
1317,0,0,0
1318,0,0,0
1319,0,0,0
1320,0,0,0
1321,0,0,0
1322,0,0,0
1323,0,0,0
1324,0,0,0
1325,0,0,5114
1326,0,0,0
1327,0,0,0
1328,2373,0,0
1329,0,0,0
1330,0,0,0
1331,0,0,0
1332,0,0,0
1333,2424,0,0
1334,0,0,0
1335,0,3561,5175
1336,0,0,5183
1337,0,0,0
1338,0,0,0
1339,0,0,0
1340,0,0,0
1341,0,0,5217
1342,0,0,0
1343,0,0,0
1344,0,0,0
1345,0,0,0
1346,0,0,5010
1347,0,0,0
1348,0,0,0
1349,0,0,0
1350,0,0,0
1351,0,0,5009
1352,0,0,0
1353,0,0,0
1354,2286,0,0
1355,0,0,0
1356,0,0,0
1357,0,0,0
1358,0,0,0
1359,0,0,0
1360,0,0,0
1361,0,0,0
1362,0,3679,5133
1363,0,0,0
1364,0,0,0
1365,2359,0,0
1366,0,0,0
1367,0,0,5156
1368,0,0,0
1369,0,0,0
1370,2274,0,0
1371,0,0,0
1372,0,0,0
1373,0,0,0
1374,0,0,0
1375,2136,0,0
1376,0,0,0
1377,0,0,0
1378,0,0,0
1379,0,0,0
1380,0,0,0
1381,0,0,0
1382,0,0,0
1383,0,0,5033
1384,0,0,0
1385,0,0,0
1386,0,0,0
1387,0,0,0
1388,0,0,0
1389,0,0,0
1390,0,0,0
1391,3718,0,0
1392,0,0,0
1393,0,0,0
1394,0,0,0
1395,0,0,0
1396,4235,0,0
1397,0,0,0
1398,0,0,3897
1399,0,0,0
1400,0,0,0
1401,3198,2009,0
1402,0,0,0
1403,0,0,3942
1404,0,0,0
1405,0,0,0
1406,3200,2048,0
1407,0,0,0
1408,0,0,0
1409,0,0,3903
1410,0,0,0
1411,3342,0,0
1412,0,0,0
1413,0,0,0
1414,0,0,0
1415,0,0,0
1416,0,0,0
1417,3414,1971,0
1418,0,0,0
1419,0,0,3518
1420,0,0,0
1421,0,0,0
1422,2798,0,0
1423,0,0,0
1424,0,0,0
1425,0,0,0
1426,0,0,0
1427,3221,1660,0
1428,0,0,0
1429,0,0,0
1430,0,0,0
1431,0,0,0
1432,0,0,0
1433,2870,0,0
1434,2815,0,0
1435,0,0,0
1436,0,0,0
1437,0,0,0
1438,0,0,0
1439,2917,0,2569
1440,0,2404,0
1441,0,0,0
1442,0,0,0
1443,0,0,0
1444,0,0,0
1445,2697,0,0
1446,0,0,0
1447,0,0,0
1448,0,0,0
1449,0,0,0
1450,0,2489,2744
1451,0,0,0
1452,0,0,0
1453,0,0,0
1454,0,0,0
1455,0,2454,0
1456,0,0,0
1457,0,0,0
1458,0,0,0
1459,0,0,0
1460,0,0,0
1461,0,0,2952
1462,0,0,0
1463,0,0,0
1464,0,0,0
1465,0,0,0
1466,0,0,0
1467,0,0,2582
1468,0,0,0
1469,0,0,0
1470,4443,0,0
1471,0,0,0
1472,0,0,0
1473,0,0,4600
1474,0,0,0
1475,0,0,0
1476,3178,0,0
1477,0,0,0
1478,0,0,4337
1479,0,0,0
1480,0,0,0
1481,0,0,0
1482,0,0,0
1483,2687,0,0
1484,0,0,0
1485,0,0,0
1486,0,0,0
1487,0,0,0
1488,0,0,0
1489,0,0,4464
1490,0,0,0
1491,0,2507,0
1492,0,0,0
1493,0,0,0
1494,2682,0,4267
1495,0,0,0
1496,0,0,0
1497,0,2577,0
1498,0,0,0
1499,0,0,0
1500,0,0,0
1501,0,0,0
1502,0,0,0
1503,0,0,0
1504,0,0,0
1505,0,0,4747
1506,0,0,0
1507,0,2894,0
1508,0,0,0
1509,0,0,0
1510,0,0,0
1511,0,0,0
1512,0,2863,0
1513,0,0,4712
1514,0,0,0
1515,0,0,0
1516,0,0,0
1517,0,0,0
1518,0,0,4727
1519,0,0,0
1520,0,0,0
1521,0,0,0
1522,0,0,0
1523,0,2968,4912
1524,0,0,0
1525,2797,0,0
1526,0,0,0
1527,0,0,0
1528,0,0,4820
1529,0,0,0
1530,3024,0,0
1531,0,0,0
1532,0,0,0
1533,0,2928,4997
1534,0,0,0
1535,0,0,0
1536,0,0,0
1537,0,0,0
1538,0,2912,0
1539,0,0,0
1540,0,0,0
1541,0,0,0
1542,0,0,0
1543,0,2924,0
1544,0,0,0
1545,0,0,0
1546,0,0,0
1547,0,0,0
1548,0,0,0
1549,0,0,0
1550,0,0,0
1551,2751,0,0
1552,0,0,0
1553,0,0,0
1554,0,0,4897
1555,0,0,0
1556,0,0,0
1557,0,0,0
1558,0,2824,0
1559,0,0,5104
1560,0,0,0
1561,0,0,0
1562,2840,0,0
1563,0,0,0
1564,0,2926,4916
1565,0,0,0
1566,0,0,0
1567,3128,0,0
1568,0,0,0
1569,0,2729,0
1570,0,0,0
1571,0,0,0
1572,2852,0,0
1573,0,0,0
1574,0,0,5164
1575,0,0,5226
1576,0,0,0
1577,0,0,0
1578,2865,0,0
1579,0,0,0
1580,0,2632,0
1581,0,0,0
1582,0,0,0
1583,0,0,0
1584,2715,0,0
1585,0,0,0
1586,0,0,0
1587,0,0,0
1588,0,0,32178
1589,0,0,0
1590,0,0,0
1591,0,0,0
1592,0,0,0
1593,0,0,0
