447,1801,3892,4932
448,1814,3885,4928
449,1827,3878,4924
450,1840,3871,4920
451,1853,3864,4916
452,1867,3857,4912
453,1867,3850,4908
454,1867,3843,4904
455,1868,3836,4900
456,1868,3829,4904
457,1868,3823,4908
458,1869,3816,4913
459,1869,3810,4917
460,1869,3804,4922
461,1870,3798,4918
462,1870,3792,4914
463,1870,3786,4911
464,1871,3780,4907
465,1871,3774,4904
466,1871,3768,4905
467,1872,3762,4907
468,1870,3756,4910
469,1869,3750,4912
470,1867,3744,4915
471,1866,3738,4918
472,1864,3732,4917
473,1863,3726,4917
474,1862,3720,4917
475,1862,3714,4917
476,1862,3708,4917
477,1862,3702,4917
478,1862,3696,4917
479,1862,3695,4917
480,1862,3694,4917
481,1862,3693,4917
482,1862,3692,4917
483,1862,3691,4916
484,1864,3685,4916
485,1867,3679,4915
486,1870,3673,4915
487,1872,3668,4915
488,1875,3662,4914
489,1878,3656,4914
490,1876,3651,4913
491,1875,3645,4913
492,1874,3639,4913
493,1873,3634,4913
494,1872,3628,4913
495,1871,3622,4913
496,1870,3617,4913
497,1869,3611,4913
498,1868,3605,4913
499,1867,3600,4913
500,1867,3615,4913
501,1870,3631,4913
502,1873,3646,4914
503,1877,3662,4914
504,1880,3678,4914
505,1883,3689,4914
506,1887,3770,4914
507,1890,3852,4914
508,1893,3933,4914
509,1897,4015,4914
510,1900,4097,4914
511,1903,4178,4914
512,1907,4260,4915
513,1910,4341,4914
514,1913,4423,4914
515,1917,4505,4914
516,1914,4512,4914
517,1912,4519,4914
518,1909,4527,4914
519,1907,4534,4914
520,1904,4542,4915
521,1902,4501,4915
522,1901,4461,4915
523,1900,4420,4916
524,1900,4380,4918
525,1899,4340,4920
526,1898,4299,4923
527,1898,4259,4925
528,1897,4218,4928
529,1896,4178,4927
530,1896,4138,4926
531,1895,4097,4925
532,1895,4057,4924
533,1894,4017,4924
534,1893,3976,4923
535,1893,3936,4922
536,1892,3895,4921
537,1891,3855,4921
538,1891,3815,4920
539,1890,3774,4919
540,1890,3734,4918
541,1889,3694,4918
542,1888,3688,4917
543,1888,3683,4916
544,1887,3678,4915
545,1886,3673,4915
546,1886,3668,4914
547,1885,3661,4913
548,1885,3655,4912
549,1884,3649,4912
550,1883,3642,4912
551,1883,3636,4913
552,1882,3630,4914
553,1881,3828,4915
554,1881,4027,4916
555,1880,4225,4917
556,1880,4424,4918
557,1882,4623,4919
558,1885,4455,4920
559,1887,4288,4921
560,1890,4121,4921
561,1892,3953,4922
562,1895,3786,4923
563,1897,3619,4924
564,1900,3719,4925
565,1903,3819,4926
566,1905,3920,4927
567,1908,4020,4928
568,1910,4120,4929
569,1913,4221,4930
570,1915,4180,4926
571,1918,4139,4922
572,1921,4099,4918
573,1926,4058,4914
574,1932,4018,4910
575,1937,3977,4906
576,1943,3936,4902
577,1949,3896,4898
578,1940,3855,4894
579,1931,3815,4891
580,1923,3797,4897
581,1914,3780,4904
582,1906,3763,4910
583,1906,3746,4917
584,1907,3729,4924
585,1908,3716,4923
586,1908,3704,4922
587,1909,3692,4921
588,1910,3680,4921
589,1910,3668,4920
590,1911,3656,4919
591,1912,3663,4918
592,1912,3670,4918
593,1913,3678,4917
594,1914,3685,4916
595,1915,3693,4916
596,1915,3700,4915
597,1916,3707,4915
598,1917,3715,4915
599,1917,3722,4915
600,1918,3730,4915
601,1919,3728,4915
602,1919,3726,4915
603,1920,3724,4915
604,1921,3722,4915
605,1921,3720,4915
606,1922,3718,4915
607,1923,3715,4915
608,1924,3713,4915
609,1924,3711,4915
610,1925,3709,4915
611,1926,3707,4915
612,1926,3705,4915
613,1927,3703,4915
614,1928,3701,4915
615,1928,3698,4915
616,1929,3696,4915
617,1930,3694,4915
618,1931,3692,4915
619,1931,3690,4915
620,1931,3688,4915
621,1931,3686,4914
622,1931,3684,4914
623,1932,3689,4914
624,1918,3695,4914
625,1917,3701,4914
626,1917,3707,4914
627,1916,3713,4914
628,1916,3719,4914
629,1916,3706,4914
630,1915,3694,4914
631,1915,3682,4914
632,1914,3670,4914
633,1914,3658,4914
634,1914,3664,4914
635,1913,3670,4914
636,1913,3676,4914
637,1912,3682,4914
638,1912,3689,4914
639,1912,3688,4914
640,1913,3688,4914
641,1914,3687,4914
642,1915,3687,4914
643,1916,3686,4914
644,1918,3686,4914
645,1916,3691,4914
646,1914,3696,4914
647,1913,3701,4928
648,1911,3706,4924
649,1910,3712,4920
650,1908,3711,4916
651,1906,3710,4912
652,1905,3709,4908
653,1903,3708,4907
654,1902,3707,4906
655,1902,3706,4906
656,1902,3705,4905
657,1903,3704,4904
658,1903,3703,4904
659,1903,3702,4903
660,1904,3701,4902
661,1904,3700,4901
662,1904,3699,4900
663,1905,3698,4900
664,1905,3697,4902
665,1905,3697,4904
666,1906,3696,4907
667,1906,3695,4909
668,1906,3694,4911
669,1907,3693,4914
670,1907,3692,4916
671,1907,3691,4918
672,1908,3690,4920
673,1908,3689,4922
674,1909,3688,4924
675,1910,3687,4851
676,1911,3686,4855
677,1912,3685,4859
678,1913,3684,4863
679,1914,3683,4868
680,1916,3683,4872
681,1907,3687,4876
682,1899,3691,4880
683,1891,3695,4885
684,1883,3699,4889
685,1875,3704,4893
686,1875,3702,4897
687,1875,3701,4902
688,1875,3699,4906
689,1875,3698,4910
690,1875,3696,4915
691,1875,3695,4910
692,1875,3693,4906
693,1875,3691,4902
694,1875,3689,4898
695,1875,3687,4894
696,1876,3685,4907
697,1881,3683,4915
698,1887,3681,4923
699,1892,3679,4931
700,1898,3677,4939
701,1904,3675,4947
702,1904,3673,4955
703,1904,3671,4963
704,1905,3669,4971
705,1905,3667,4979
706,1905,3666,4987
707,1906,3668,4971
708,1906,3670,4956
709,1906,3672,4941
710,1907,3674,4925
711,1907,3676,4910
712,1908,3679,4895
713,1908,3691,4897
714,1909,3704,4899
715,1910,3716,4901
716,1911,3729,4903
717,1912,3742,4905
718,1913,3754,4907
719,1914,3767,4909
720,1914,3779,4911
721,1915,3792,4913
722,1916,3805,4916
723,1917,3817,4915
724,1918,3830,4915
725,1919,3842,4915
726,1920,3855,4915
727,1921,3868,4915
728,1920,3880,4915
729,1920,3893,4915
730,1919,3905,4915
731,1919,3918,4914
732,1919,3931,4914
733,1918,3915,4914
734,1918,3899,4914
735,1917,3883,4914
736,1917,3867,4914
737,1917,3851,4914
738,1916,3835,4914
739,1916,3819,4914
740,1916,3803,4915
741,1915,3787,4916
742,1915,3771,4917
743,1914,3755,4918
744,1914,3739,4918
745,1914,3723,4919
746,1913,3707,4920
747,1913,3691,4921
748,1912,3675,4922
749,1912,3689,4920
750,1912,3704,4918
751,1911,3718,4916
752,1911,3733,4914
753,1911,3748,4912
754,1910,3740,4916
755,1910,3733,4920
756,1910,3726,4924
757,1909,3719,4928
758,1909,3712,4933
759,1909,3697,4932
760,1909,3683,4931
761,1908,3669,4930
762,1908,3655,4929
763,1908,3641,4928
764,1908,3627,4927
765,1909,3638,4925
766,1910,3649,4923
767,1911,3660,4921
768,1912,3671,4919
769,1913,3683,4917
770,1914,3692,4915
771,1915,3702,4913
772,1916,3711,4911
773,1917,3721,4909
774,1918,3730,4907
775,1919,3740,4905
776,1920,3749,4903
777,1921,3759,4901
778,1922,3768,4899
779,1924,3778,4897
780,1927,3788,4895
781,1930,3794,4893
782,1933,3801,4891
783,1936,3808,4889
784,1939,3814,4887
785,1942,3821,4886
786,1945,3828,4934
787,1948,3835,4928
788,1951,3841,4923
789,1955,3848,4918
790,1951,3855,4913
791,1948,3861,4908
792,1944,3868,4910
793,1941,3875,4912
794,1937,3882,4914
795,1934,3888,4916
796,1930,3895,4918
797,1927,3902,4920
798,1924,3908,4923
799,1920,3915,4926
800,1917,3922,4929
801,1913,3929,4932
802,1910,3935,4929
803,1906,3942,4926
804,1903,3949,4923
805,1900,3955,4920
806,1899,3962,4917
807,1899,3969,4915
808,1899,3976,4916
809,1899,3982,4918
810,1898,3989,4920
811,1898,3996,4922
812,1898,4002,4924
813,1898,4009,4923
814,1897,4016,4922
815,1897,4023,4921
816,1897,4029,4920
817,1897,4036,4919
818,1896,4043,4918
819,1896,4049,4917
820,1896,4056,4916
821,1896,4063,4915
822,1895,4070,4914
823,1895,4089,4914
824,1895,4108,4915
825,1895,4127,4915
826,1894,4146,4916
827,1894,4165,4916
828,1894,4184,4917
829,1894,4203,4917
830,1894,4222,4918
831,1894,4241,4918
832,1894,4261,4919
833,1894,4235,4919
834,1895,4209,4920
835,1895,4183,4920
836,1895,4158,4921
837,1896,4132,4921
838,1896,4106,4922
839,1896,4081,4919
840,1897,4055,4916
841,1899,4029,4914
842,1902,4003,4911
843,1905,3978,4908
844,1908,3952,4906
845,1911,3926,4907
846,1914,3901,4908
847,1914,3875,4909
848,1914,3849,4911
849,1914,3824,4912
850,1914,3817,4913
851,1914,3811,4914
852,1914,3804,4916
853,1914,3798,4917
854,1914,3791,4918
855,1914,3785,4919
856,1914,3778,4921
857,1914,3772,4922
858,1914,3765,4923
859,1914,3759,4924
860,1914,3752,4926
861,1915,3746,4925
862,1906,3739,4925
863,1907,3733,4925
864,1908,3726,4925
865,1909,3720,4925
866,1910,3716,4925
867,1911,3712,4925
868,1910,3708,4925
869,1909,3704,4925
870,1908,3700,4925
871,1907,3696,4923
872,1906,3692,4922
873,1905,3688,4920
874,1904,3684,4919
875,1903,3680,4917
876,1902,3677,4916
877,1901,3673,4915
878,1900,3669,4915
879,1899,3665,4915
880,1899,3661,4914
881,1899,3657,4914
882,1899,3653,4914
883,1899,3649,4913
884,1898,3645,4913
885,1900,3641,4913
886,1902,3638,4912
887,1904,3650,4912
888,1906,3662,4912
889,1909,3674,4911
890,1913,3686,4911
891,1917,3698,4911
892,1921,3710,4916
893,1925,3722,4921
894,1929,3734,4927
895,1933,3746,4932
896,1937,3758,4938
897,1941,3771,4916
898,1945,3776,4922
899,1950,3781,4928
900,1945,3786,4934
901,1940,3791,4940
902,1935,3796,4947
903,1930,3796,4944
904,1925,3796,4942
905,1936,3796,4939
906,1947,3796,4937
907,1958,3796,4934
908,1969,3796,4932
909,1980,3797,4929
910,1991,3797,4927
911,1991,3797,4924
912,1992,3797,4922
913,1992,3797,4919
914,1993,3797,4917
915,1993,3797,4914
916,1994,3798,4912
917,1994,3798,4910
918,1995,3798,4912
919,1995,3798,4915
920,1996,3798,4917
921,1994,3798,4920
922,1993,3799,4923
923,1992,3797,4920
924,1991,3795,4918
925,1990,3793,4916
926,1989,3792,4914
927,1988,3790,4912
928,1987,3788,4910
929,1986,3786,4908
930,1985,3785,4906
931,1984,3783,4904
932,1985,3781,4902
933,1986,3779,4900
934,1987,3778,4902
935,1988,3776,4905
936,1990,3774,4907
937,1996,3772,4910
938,2002,3771,4913
939,2008,3771,4910
940,2014,3771,4908
941,2020,3771,4906
942,2009,3772,4904
943,1998,3772,4902
944,1988,3772,4900
945,1977,3772,4901
946,1966,3773,4902
947,1956,3773,4903
948,1955,3773,4904
949,1955,3773,4906
950,1955,3774,4907
951,1955,3774,4908
952,1955,3774,4909
953,1954,3775,4910
954,1954,3785,4911
955,1954,3796,4912
956,1954,3807,4913
957,1954,3818,4915
958,1951,3829,4916
959,1948,3839,4917
960,1946,3850,4918
961,1943,3861,4919
962,1941,3872,4920
963,1938,3883,4921
964,1935,3894,4923
965,1933,3885,4924
966,1930,3877,4925
967,1928,3868,4926
968,1925,3860,4927
969,1923,3852,4928
970,1925,3850,4929
971,1927,3849,4930
972,1930,3848,4932
973,1932,3847,4933
974,1935,3846,4934
975,1930,3844,4935
976,1926,3843,4936
977,1921,3842,4937
978,1917,3841,4938
979,1913,3840,4940
980,1919,3822,4941
981,1925,3804,4942
982,1931,3786,4943
983,1937,3768,4944
984,1943,3750,4945
985,1941,3732,4946
986,1940,3714,4948
987,1938,3696,4941
988,1937,3678,4935
989,1935,3660,4928
990,1934,3643,4922
991,1932,3645,4916
992,1931,3648,4920
993,1929,3651,4924
994,1928,3654,4928
995,1926,3657,4932
996,1925,3660,4937
997,1922,3663,4929
998,1920,3666,4922
999,1918,3669,4915
1000,1916,3672,4908
1001,1914,3675,4901
1002,1912,3688,4894
1003,1910,3702,4894
1004,1908,3716,4894
1005,1906,3730,4894
1006,1904,3744,4894
1007,1902,3758,4894
1008,1904,3772,4894
1009,1907,3766,4894
1010,1910,3760,4894
1011,1913,3754,4894
1012,1916,3749,4894
1013,1915,3743,4894
1014,1914,3737,4894
1015,1914,3732,4894
1016,1913,3726,4894
1017,1913,3720,4894
1018,1912,3715,4895
1019,1912,3751,4896
1020,1911,3788,4897
1021,1911,3825,4899
1022,1910,3862,4900
1023,1910,3899,4901
1024,1910,3902,4903
1025,1911,3906,4904
1026,1912,3910,4905
1027,1913,3913,4907
1028,1914,3917,4908
1029,1914,3921,4909
1030,1915,3925,4911
1031,1916,3928,4912
1032,1917,3932,4913
1033,1918,3936,4915
1034,1918,3940,4916
1035,1917,3924,4917
1036,1917,3909,4919
1037,1917,3893,4920
1038,1917,3878,4921
1039,1917,3862,4923
1040,1920,3847,4924
1041,1923,3831,4925
1042,1926,3816,4927
1043,1929,3800,4928
1044,1932,3785,4930
1045,1935,3769,4931
1046,1927,3754,4933
1047,1919,3738,4934
1048,1912,3723,4936
1049,1904,3708,4937
1050,1897,3820,4939
1051,1900,3924,4940
1052,1904,4029,4942
1053,1908,4133,4943
1054,1912,4238,4945
1055,1916,4343,4947
1056,1916,3962,4948
1057,1917,3925,4950
1058,1917,3888,4951
1059,1918,3852,4953
1060,1918,3815,4954
1061,1919,3778,4956
1062,1920,3742,4957
1063,1920,3754,4959
1064,1921,3766,4960
1065,1921,3778,4962
1066,1922,3790,4964
1067,1923,3802,4962
1068,1923,3814,4960
1069,1924,3826,4959
1070,1924,3838,4957
1071,1925,3850,4955
1072,1926,3862,4954
1073,1926,4465,4952
1074,1927,4397,4950
1075,1927,4330,4949
1076,1928,4262,4947
1077,1929,4195,4945
1078,1929,4128,4944
1079,1930,4060,4942
1080,1930,3993,4940
1081,1931,3925,4939
1082,1932,3858,4935
1083,1932,3791,4931
1084,1933,3780,4927
1085,1933,3769,4923
1086,1934,3758,4919
1087,1935,3747,4915
1088,1931,3737,4912
1089,1928,3737,4910
1090,1925,3738,4908
1091,1922,3738,4906
1092,1919,3739,4904
1093,1916,3740,4903
1094,1916,3740,4901
1095,1916,3741,4899
1096,1917,3741,4897
1097,1917,3742,4895
1098,1918,3743,4894
1099,1918,3743,4894
1100,1919,3744,4894
1101,1919,3744,4894
1102,1920,3745,4894
1103,1920,3746,4894
1104,1920,3749,4895
1105,1921,3753,4897
1106,1921,3757,4899
1107,1922,3761,4901
1108,1922,3765,4903
1109,1923,3769,4904
1110,1923,3773,4905
1111,1924,3777,4906
1112,1924,3781,4907
1113,1925,3785,4908
1114,1921,3790,4909
1115,1917,3791,4910
1116,1913,3793,4911
1117,1909,3795,4912
1118,1906,3797,4913
1119,1906,3799,4915
1120,1906,3801,4923
1121,1906,3803,4931
1122,1906,3798,4939
1123,1906,3793,4947
1124,1906,3789,4956
1125,1906,3784,4950
1126,1906,3780,4945
1127,1906,3778,4939
1128,1906,3776,4934
1129,1906,3774,4928
1130,1906,3772,4923
1131,1906,3770,4923
1132,1906,3768,4924
1133,1906,3767,4925
1134,1907,3787,4926
1135,1906,3807,4927
1136,1905,3827,4931
1137,1904,3847,4936
1138,1903,3867,4940
1139,1902,3867,4945
1140,1902,3868,4950
1141,1898,3869,4946
1142,1900,3869,4943
1143,1903,3870,4939
1144,1906,3871,4936
1145,1908,3871,4932
1146,1911,3872,4929
1147,1914,3873,4925
1148,1917,3874,4922
1149,1915,3866,4921
1150,1914,3859,4920
1151,1913,3851,4919
1152,1912,3844,4919
1153,1911,3837,4918
1154,1909,3829,4917
1155,1908,3822,4916
1156,1907,3815,4916
1157,1906,3807,4915
1158,1905,3800,4914
1159,1898,3792,4913
1160,1897,3785,4913
1161,1897,3778,4912
1162,1896,3770,4911
1163,1896,3763,4910
1164,1896,3756,4910
1165,1899,3758,4911
1166,1902,3760,4912
1167,1905,3763,4913
1168,1908,3765,4914
1169,1911,3767,4915
1170,1915,3770,4916
1171,1914,3772,4917
1172,1913,3774,4918
1173,1912,3777,4919
1174,1912,3779,4920
1175,1911,3781,4921
1176,1910,3784,4920
1177,1910,3786,4920
1178,1909,3788,4919
1179,1908,3791,4919
1180,1908,3793,4918
1181,1907,3795,4918
1182,1906,3798,4917
1183,1905,3800,4917
1184,1904,3802,4916
1185,1903,3805,4916
1186,1902,3815,4919
1187,1901,3825,4923
1188,1900,3836,4927
1189,1899,3846,4931
1190,1898,3857,4935
1191,1898,3854,4933
1192,1898,3851,4932
1193,1898,3848,4931
1194,1898,3845,4930
1195,1899,3843,4928
1196,1899,3840,4927
1197,1899,3837,4926
1198,1899,3834,4925
1199,1899,3832,4925
1200,1900,3829,4926
1201,1900,3826,4926
1202,1900,3823,4927
1203,1900,3820,4927
1204,1901,3818,4928
1205,1901,3815,4928
1206,1901,3812,4929
1207,1901,3809,4929
1208,1901,3807,4930
1209,1902,3801,4930
1210,1902,3796,4931
1211,1902,3790,4931
1212,1902,3785,4932
1213,1903,3779,4932
1214,1903,3774,4933
1215,1903,3768,4933
1216,1903,3763,4934
1217,1903,3757,4934
1218,1904,3752,4935
1219,1904,3746,4936
1220,1904,3741,4936
1221,1904,3735,4937
1222,1905,3730,4937
1223,1905,3724,4938
1224,1905,3719,4938
1225,1905,3713,4939
1226,1905,3708,4939
1227,1906,3702,4940
1228,1906,3697,4940
1229,1906,3692,4941
1230,1906,3699,4941
1231,1907,3707,4942
1232,1907,3714,4942
1233,1907,3722,4943
1234,1907,3729,4943
1235,1907,3737,4944
1236,1908,3744,4944
1237,1908,3752,4945
1238,1908,3759,4945
1239,1908,3767,4946
1240,1909,3775,4947
1241,1907,3765,4939
1242,1906,3755,4932
1243,1905,3745,4924
1244,1904,3735,4917
1245,1903,3726,4910
1246,1902,3728,4914
1247,1901,3730,4918
1248,1900,3733,4922
